# source, target, time
58,68,76620
58,68,76680
58,68,76700
58,68,76720
58,68,76740
58,68,76760
58,68,76780
58,68,76800
58,68,76820
58,68,76840
58,68,77040
58,68,77600
58,1,77620
58,1,77640
58,68,77680
58,68,77800
58,68,77820
58,56,88760
58,68,141240
58,68,141260
58,68,141280
58,56,148700
58,16,148780
58,5,149140
58,5,149180
58,5,149200
58,4,149220
58,4,149240
58,4,149260
58,64,149280
58,30,149280
58,30,149360
58,30,149380
58,16,149400
58,68,158740
58,77,172920
58,77,172940
58,77,172960
58,77,172980
58,77,173020
58,68,227980
58,68,228000
58,68,228020
58,68,228040
58,16,228100
58,16,228120
58,16,228140
58,68,236120
58,68,236140
58,68,236160
58,68,236200
58,68,236220
58,68,236360
58,68,236380
58,68,236400
58,68,236420
58,68,236460
58,68,236480
58,68,236500
58,68,236520
58,68,236580
58,68,242980
58,68,243000
58,68,247860
58,3,248220
58,3,248240
58,3,248260
58,3,248280
58,68,248300
58,68,248320
58,68,257420
58,68,307760
58,68,307780
58,68,307800
58,68,307820
58,68,307840
58,68,307860
58,68,307880
58,68,307900
58,68,307960
58,68,307980
58,68,308000
58,68,308020
58,68,308040
58,68,308060
58,68,308080
58,68,308100
58,68,308120
58,68,308140
58,68,308160
58,68,308180
58,68,308200
58,68,308220
58,68,308240
58,68,308260
58,68,308280
58,68,308300
58,68,308320
58,68,308340
58,68,308360
58,68,308380
58,68,308400
58,68,308420
58,68,308440
58,68,308460
58,68,308480
58,68,308500
58,68,308520
58,68,308540
58,68,308560
58,68,308580
58,68,308600
58,68,308620
58,68,308640
58,68,308660
58,68,308680
58,68,308700
58,68,308720
58,68,308740
58,68,308760
58,68,308780
58,68,308800
58,68,308820
58,68,308840
58,68,308860
58,68,308880
58,68,308900
58,68,308920
58,68,308940
58,68,308960
58,68,308980
58,68,309000
58,68,309020
58,68,309040
58,68,309060
58,68,309080
58,68,309100
58,68,309120
58,68,309140
58,68,309160
58,68,309180
58,68,309200
58,68,309220
58,68,309240
58,68,309260
58,68,309280
58,68,309300
58,68,309320
58,68,309340
58,68,309360
58,68,309380
58,68,309400
58,68,309420
58,68,309440
58,68,309460
58,68,309480
58,68,309500
58,68,309520
58,68,309540
58,68,309560
58,68,309580
58,68,309600
58,68,309620
58,68,309660
58,68,309680
58,68,309700
58,68,309720
58,68,309740
58,68,309760
58,68,309800
58,68,309840
58,68,309860
58,68,309880
58,68,309900
58,68,309920
58,68,309940
58,68,309960
58,68,309980
58,68,310000
58,68,310020
58,68,310040
58,68,310060
58,68,310080
58,68,310160
58,68,310180
58,68,310200
58,68,310220
58,68,310240
58,68,310280
58,68,310300
58,68,310320
58,68,310340
58,68,310480
58,68,310500
58,68,310520
58,68,310540
58,68,310560
58,68,310580
58,68,310600
58,68,310620
58,68,310640
58,68,310660
58,68,310680
58,68,310700
58,68,310740
58,68,310760
58,68,310800
58,68,310820
58,68,310840
58,68,310860
58,68,310900
58,68,310920
58,68,310940
58,68,311000
58,68,311020
58,68,311060
58,68,311120
58,68,311140
58,68,312660
58,68,312680
58,68,312700
58,68,312720
58,68,312740
58,68,312760
58,68,312800
58,68,312820
58,68,312860
58,68,312900
58,68,312980
58,68,313000
58,68,313020
58,68,313060
58,68,313080
58,68,313200
58,68,313220
58,68,313480
58,68,313680
58,68,313720
58,68,313760
58,68,313780
58,68,313800
58,68,314080
58,68,314800
58,30,315220
58,30,315240
58,30,315260
58,30,315280
58,30,315300
58,30,315320
58,30,315460
58,68,316320
58,68,316340
59,12,54820
59,12,54920
59,12,54940
59,72,54940
59,12,54960
59,12,55180
59,4,55900
59,84,62160
59,41,62160
59,84,62180
59,41,62180
59,84,62260
59,95,74040
59,9,74080
59,9,74100
59,41,74180
59,41,74200
59,41,74240
59,4,82720
59,4,82820
59,113,83120
59,113,83140
59,12,84080
59,12,84140
59,12,84420
59,72,84520
59,73,84540
59,72,84540
59,41,84600
59,114,84660
59,114,84680
59,41,84740
59,41,84760
59,100,84840
59,64,92320
59,40,92320
59,4,141040
59,19,141040
59,4,141060
59,19,141060
59,113,141060
59,12,141060
59,113,141080
59,19,141120
59,79,141120
59,19,141140
59,79,141140
59,19,141160
59,79,141160
59,12,141380
59,12,141400
59,113,141500
59,113,141580
59,113,141780
59,113,142160
59,113,142200
59,113,142240
59,113,142460
59,113,142480
59,113,142500
59,113,142580
59,113,142640
59,113,142660
59,113,142680
59,113,142700
59,113,142720
59,113,142760
59,113,142920
59,113,142940
59,113,142960
59,113,143160
59,113,143200
59,113,143260
59,113,143380
59,113,143400
59,113,143440
59,113,143460
59,113,144560
59,113,144660
59,113,145660
59,113,146540
59,113,147440
59,73,148360
59,73,148380
59,13,148460
59,120,148480
59,4,148500
59,73,148500
59,13,148520
59,8,148520
59,13,148540
59,12,148540
59,8,148540
59,13,148580
59,120,148580
59,120,148600
59,20,148620
59,113,148620
59,90,148760
59,51,148840
59,114,148840
59,90,148840
59,114,148860
59,120,148880
59,120,148900
59,114,148900
59,10,148900
59,19,148920
59,120,148940
59,19,148940
59,19,148960
59,21,149000
59,12,149240
59,51,149240
59,84,149260
59,84,149280
59,64,149460
59,21,149460
59,71,149480
59,64,149480
59,51,149540
59,12,149580
59,120,149920
59,12,149960
59,113,153080
59,113,153200
59,12,153400
59,12,153420
59,12,153520
59,113,153880
59,12,153960
59,12,154260
59,113,154320
59,12,154360
59,113,154780
59,113,154800
59,113,154820
59,113,154840
59,113,154860
59,12,154920
59,12,154940
59,113,155460
59,113,155500
59,113,155520
59,113,155700
59,113,155720
59,113,155740
59,12,156180
59,12,156200
59,113,156280
59,113,156300
59,113,156320
59,12,156460
59,12,156480
59,12,156520
59,12,156560
59,113,156600
59,12,156600
59,12,156620
59,113,156640
59,12,156680
59,4,156700
59,12,156700
59,90,156720
59,90,156740
59,52,159780
59,19,160160
59,19,160180
59,38,160420
59,71,160500
59,4,160500
59,71,160520
59,4,160520
59,4,160540
59,90,160640
59,90,160660
59,90,160680
59,9,160700
59,90,160720
59,90,160740
59,19,160820
59,9,160840
59,90,160840
59,90,160860
59,9,160880
59,90,160880
59,9,160900
59,9,160920
59,90,161080
59,90,162560
59,19,162600
59,90,162740
59,72,162840
59,72,163320
59,72,163400
59,71,163560
59,71,163640
59,84,163640
59,84,163660
59,120,166500
59,64,166560
59,120,170860
59,95,231340
59,41,231480
59,41,231520
59,12,231560
59,7,231580
59,12,231600
59,12,231620
59,12,232140
59,12,232160
59,53,234020
59,53,234040
59,12,234760
59,13,234800
59,19,234820
59,19,234840
59,73,234920
59,60,234960
59,60,234980
59,60,235000
59,60,235020
59,60,235040
59,60,235120
59,60,235180
59,90,235700
59,12,235780
59,12,235800
59,4,241760
59,37,241980
59,21,242980
59,90,242980
59,90,243000
59,64,246300
59,114,246440
59,4,246700
59,12,248820
59,12,248840
59,7,250160
59,13,257360
59,60,257540
59,114,257540
59,60,257560
59,114,257560
59,60,257580
59,114,257580
59,60,257600
59,5,257600
59,114,257600
59,60,257620
59,5,257620
59,114,257620
59,60,257640
59,114,257640
59,60,257660
59,114,257660
59,60,257680
59,114,257680
59,60,257700
59,114,257700
59,60,257720
59,60,257740
59,60,257760
59,60,257780
59,60,257800
59,60,257820
59,60,257840
59,60,257860
59,60,257880
59,60,257900
59,60,258000
59,60,258160
59,60,258180
59,60,258200
59,60,258220
59,60,258240
59,79,258240
60,41,84780
60,21,148860
60,5,158480
60,5,158500
60,5,158520
60,5,158540
60,5,158560
60,5,257620
61,42,62800
61,42,62820
61,75,65060
61,75,65240
61,75,71620
61,75,72600
61,75,72620
61,75,73020
61,75,73040
61,75,73060
61,75,73120
61,75,73380
61,75,73460
61,75,73480
61,75,73500
61,75,73520
61,75,73540
61,75,73560
61,75,73880
61,75,73900
61,42,74060
61,107,77380
61,91,78560
61,91,78580
61,109,84580
61,107,234980
61,7,235160
61,50,235680
61,15,235780
61,15,235800
61,42,235800
61,15,235820
61,42,235820
61,15,235840
61,42,235840
61,7,243040
61,50,243840
61,50,243860
61,50,243880
61,50,243900
61,50,243960
61,50,243980
61,50,244000
61,50,244020
61,112,257460
61,112,257480
61,112,257500
61,112,257520
61,112,257540
62,75,56220
62,75,57240
62,75,57260
62,75,57280
62,75,57320
62,75,57380
62,75,57480
62,75,57520
62,75,57540
62,75,57600
62,75,57620
62,75,57700
62,75,57720
62,75,57760
62,75,57780
62,75,58940
62,75,58960
62,75,59020
62,75,59060
62,75,59840
62,75,59860
62,63,60540
62,63,61820
62,63,61880
62,63,61900
62,63,61960
62,107,61960
62,107,62180
62,107,62220
62,107,62240
62,107,62260
62,107,62280
62,107,62340
62,107,62360
62,107,62380
62,107,62400
62,107,62420
62,107,62440
62,107,62460
62,107,62480
62,107,62500
62,107,62520
62,107,62540
62,107,62560
62,107,62580
62,107,62600
62,107,62740
62,107,62780
62,107,62800
62,107,62840
62,107,62860
62,107,62880
62,107,62900
62,107,62920
62,107,62940
62,107,62960
62,107,62980
62,107,63000
62,107,63020
62,107,63040
62,107,63060
62,107,63080
62,107,63100
62,107,63120
62,63,63140
62,107,63140
62,63,63160
62,63,63200
62,63,63240
62,107,63240
62,63,63260
62,28,63260
62,107,63260
62,107,76740
62,107,77000
62,107,77040
62,107,77060
62,107,77160
62,107,77240
62,107,77360
62,107,77380
62,28,77480
62,28,77500
62,28,77520
62,91,78420
62,91,78440
62,91,78460
62,91,78620
62,91,78640
62,91,80600
62,91,80640
62,91,80660
62,28,81460
62,28,81480
62,28,81600
62,28,81620
62,28,81640
62,28,82240
62,28,83520
62,107,84600
62,107,84620
62,107,84640
62,107,84820
62,107,84860
62,107,84880
62,107,84900
62,107,84940
62,107,84980
62,107,85000
62,107,85020
62,107,85040
62,107,85060
62,107,85080
62,107,85240
62,107,85420
62,107,85440
62,107,85480
62,107,85560
62,107,85600
62,107,85680
62,107,85840
62,107,86060
62,107,86120
62,107,86140
62,107,86300
62,107,86960
62,107,87000
62,107,87020
62,107,87040
62,107,87100
62,107,87120
62,107,87160
62,107,87240
62,107,87280
62,107,87580
62,107,87640
62,107,87660
62,107,87680
62,107,87820
62,107,87840
62,107,87900
62,107,87940
62,107,88000
62,107,88040
62,107,88060
62,107,88080
62,107,88100
62,107,88160
62,107,88180
62,107,88240
62,107,88260
62,120,88280
62,107,88280
62,107,88300
62,107,88320
62,107,88340
62,107,88360
62,107,88380
62,107,88400
62,107,88460
62,107,88480
62,107,88500
62,107,88520
62,107,88540
62,107,88560
62,107,88580
62,107,88600
62,107,88660
62,107,88720
62,107,88740
62,107,88860
62,107,88940
62,107,89320
62,107,89480
62,107,91920
62,107,91940
62,107,91980
62,107,92040
62,68,141120
62,107,148500
62,107,149440
62,28,227540
62,28,227560
62,28,227580
62,28,227600
62,28,227620
62,107,227780
62,107,227800
62,107,227860
62,107,234940
62,107,234980
62,107,235000
62,107,235020
62,107,235040
62,107,235060
62,107,235080
62,107,235100
62,107,235120
62,107,235140
62,107,235160
62,107,235180
62,107,235200
62,107,235220
62,107,235240
62,107,235260
62,107,235280
62,63,235300
62,107,235300
62,63,235320
62,107,235320
62,107,235360
62,107,235380
62,107,235400
62,107,235420
62,107,235460
62,107,235480
62,107,235500
62,107,235520
62,107,235560
62,107,235580
62,107,235600
62,107,235620
62,107,235640
62,107,235660
62,107,235680
62,107,235700
62,107,235720
62,107,235740
62,107,235760
62,107,235780
62,107,235780
62,107,235800
62,107,235820
62,109,235820
62,107,235840
62,124,235860
62,107,236080
62,107,236120
62,63,242980
62,63,243000
62,63,243020
62,107,250040
62,107,250060
62,107,250080
62,124,250080
62,107,250100
62,124,250100
62,107,250120
62,107,250140
62,107,250160
62,107,250180
62,107,250200
62,107,250220
62,107,252020
62,107,257400
62,107,257460
62,107,257480
62,107,257520
62,107,315260
62,107,315620
62,107,315640
62,107,315660
62,107,315680
62,107,315700
62,107,315720
62,107,315740
62,107,315760
62,107,315780
62,107,315800
62,107,315840
62,28,315860
62,107,315860
62,28,315880
62,107,315880
62,28,315900
62,107,315900
62,28,315920
62,107,315920
62,28,315940
62,107,315940
62,107,315960
62,107,315980
62,107,316000
62,107,316020
62,107,316040
62,107,316060
62,63,316140
62,15,323330
62,76,323870
63,28,55160
63,28,55180
63,28,55260
63,28,55280
63,75,55380
63,75,55620
63,107,56220
63,28,56580
63,28,57920
63,28,58640
63,28,58660
63,28,58680
63,28,58700
63,28,58720
63,28,58740
63,28,58760
63,28,58780
63,28,58800
63,28,58820
63,28,58840
63,28,58940
63,28,59200
63,28,59280
63,28,59300
63,28,59320
63,28,59520
63,28,59560
63,28,59580
63,28,59600
63,28,59620
63,28,59660
63,28,59700
63,28,59820
63,28,59860
63,28,60300
63,28,60360
63,28,60380
63,28,60400
63,28,60420
63,28,60680
63,28,60700
63,28,61280
63,107,62160
63,28,63120
63,107,63120
63,107,63140
63,107,63200
63,107,63220
63,107,72700
63,107,72720
63,107,72740
63,107,72780
63,107,72800
63,119,74180
63,119,74200
63,119,74220
63,119,74240
63,119,74280
63,119,74300
63,119,74320
63,119,74340
63,119,74440
63,119,74460
63,119,75240
63,119,75440
63,119,75460
63,119,75480
63,119,75500
63,119,75560
63,119,75580
63,119,75600
63,119,75620
63,119,75640
63,119,75660
63,107,77140
63,107,77380
63,91,78420
63,91,78460
63,91,78480
63,91,78500
63,91,78540
63,91,78560
63,91,78580
63,91,78600
63,91,78620
63,91,78640
63,91,78660
63,91,79540
63,107,235300
63,107,235320
63,107,235340
63,107,235360
63,124,241820
63,124,241840
63,124,241860
63,124,241880
63,124,241960
63,124,241980
63,124,242000
63,124,242020
63,124,242040
63,124,242060
63,124,242100
63,124,242120
63,124,242160
63,124,242300
63,107,242900
63,107,242920
63,124,242980
63,124,243020
63,107,243020
63,7,243040
63,124,250320
63,124,250340
63,124,250360
63,124,307740
63,124,308040
63,124,308060
63,124,308640
63,124,310720
63,124,310740
63,124,313860
63,107,315340
63,107,315360
63,107,315440
63,107,316160
63,124,316220
63,124,316340
63,124,316360
63,124,316700
63,124,320060
63,124,320120
63,124,320360
63,124,321420
64,71,54960
64,41,61980
64,71,77660
64,71,77840
64,71,141420
64,21,141780
64,21,142720
64,21,142760
64,21,145640
64,71,146600
64,71,146620
64,71,146640
64,71,146660
64,71,146680
64,71,146700
64,71,146720
64,71,147000
64,71,147360
64,71,147380
64,71,147400
64,71,147420
64,71,147440
64,71,147460
64,71,147480
64,71,147500
64,71,147520
64,71,147540
64,71,147560
64,71,147600
64,71,147640
64,71,147660
64,71,147680
64,71,147700
64,71,147740
64,71,147800
64,71,147820
64,71,147840
64,71,147860
64,71,147880
64,71,147900
64,71,147920
64,71,147940
64,71,147960
64,71,148060
64,71,148080
64,71,149380
64,71,149400
64,71,149480
64,71,156740
64,71,162200
64,71,162220
64,71,162240
64,71,162460
64,71,162480
64,71,162860
64,71,162880
64,71,162900
64,71,162920
64,71,163000
64,71,163020
64,71,163360
64,71,164300
64,71,164320
64,71,231540
64,21,231680
64,21,232300
64,21,232320
64,21,232340
64,21,232360
64,21,232400
64,21,232420
64,21,232620
64,21,232680
64,21,232700
64,21,233160
64,21,233180
64,21,233200
64,21,233260
64,21,233280
64,21,233300
64,21,233320
64,21,233340
64,21,233380
64,21,233400
64,21,234000
64,21,234080
64,21,234380
64,21,234400
64,21,234480
64,21,234500
64,21,234520
64,21,234540
64,21,235660
64,71,240260
64,71,240280
64,71,241460
64,71,241820
64,71,241860
64,71,241880
64,71,241920
64,71,242000
64,71,242380
64,71,242400
64,71,242440
64,71,242460
64,71,242480
64,71,242800
64,71,242880
64,71,242900
64,71,242920
64,71,242940
64,41,243180
64,60,243180
64,68,243200
64,114,249380
64,21,257500
64,83,323160
64,4,323160
64,114,323180
64,4,323180
64,37,323240
64,41,323260
64,21,323340
64,114,323380
64,4,323600
64,114,323620
64,41,323820
65,56,54180
65,36,54200
65,56,54200
65,36,54220
65,32,54240
65,32,54260
65,32,54340
65,36,54340
65,32,54400
65,36,54400
65,36,54420
65,36,54460
65,36,54480
65,36,54500
65,36,54520
65,36,54540
65,36,54560
65,44,54580
65,36,54580
65,32,54600
65,44,54620
65,32,54660
65,32,54680
65,44,54680
65,32,54700
65,44,54700
65,44,54720
65,36,54740
65,36,54760
65,32,54780
65,32,54800
65,109,55040
65,109,55060
65,109,62600
65,62,62620
65,62,62720
65,107,62880
65,66,62900
65,107,62900
65,107,62920
65,66,62940
65,107,62940
65,66,62960
65,79,62960
65,79,62980
65,109,63100
65,61,66420
65,61,66460
65,61,66560
65,109,67800
65,61,68500
65,61,68580
65,61,68600
65,75,69260
65,11,70480
65,39,70500
65,11,70500
65,42,70580
65,42,70600
65,42,70620
65,42,70660
65,42,70680
65,42,70700
65,42,70740
65,42,70760
65,42,71580
65,42,71600
65,42,71640
65,50,72040
65,42,72240
65,42,72260
65,42,72280
65,42,72460
65,42,72480
65,50,72560
65,50,72580
65,50,72600
65,50,72620
65,50,72640
65,50,72680
65,50,72700
65,50,72720
65,50,72740
65,50,72760
65,50,72800
65,50,72860
65,50,72880
65,50,73000
65,50,73020
65,42,73060
65,50,73140
65,50,73160
65,50,73180
65,50,73200
65,50,73240
65,50,73300
65,42,73300
65,50,73320
65,50,73340
65,50,73360
65,50,73380
65,42,73380
65,50,73400
65,50,73420
65,50,73440
65,50,73460
65,50,73480
65,109,73500
65,50,73500
65,109,73520
65,50,73520
65,109,73540
65,50,73540
65,50,73560
65,50,73580
65,50,73620
65,50,73640
65,50,73660
65,50,73680
65,109,73800
65,50,73840
65,109,74040
65,42,74040
65,50,74060
65,42,74060
65,109,77740
65,62,78020
65,66,84480
65,107,84480
65,66,84500
65,107,84500
65,107,84520
65,66,84540
65,61,84580
65,67,140960
65,42,148740
65,42,148760
65,109,148780
65,42,148780
65,109,148800
65,42,148800
65,66,148820
65,42,148820
65,42,148880
65,109,148900
65,42,148900
65,109,148920
65,42,148920
65,109,148940
65,42,148940
65,109,149000
65,15,149000
65,42,149000
65,5,158480
65,5,158500
65,5,158540
65,5,158560
65,5,158580
65,5,158600
65,5,158620
65,5,158640
65,5,158760
65,8,158780
65,109,159060
65,42,159620
65,50,159820
65,50,159980
65,42,160180
65,42,160240
65,42,160320
65,50,160360
65,42,160400
65,109,160440
65,50,160440
65,109,160460
65,50,160460
65,109,160620
65,42,160720
65,50,160780
65,42,160920
65,50,160960
65,109,161100
65,50,161140
65,42,161140
65,42,161160
65,50,161240
65,42,161240
65,42,161260
65,36,227100
65,44,227360
65,44,227380
65,44,227400
65,44,227440
65,109,228080
65,109,228100
65,109,228120
65,109,228140
65,109,228160
65,109,228180
65,109,228200
65,109,230140
65,109,230160
65,109,230180
65,109,230200
65,109,230220
65,109,230240
65,109,230280
65,109,230440
65,109,230520
65,109,230620
65,109,230640
65,109,230660
65,109,230720
65,109,230800
65,109,230820
65,109,230840
65,109,230860
65,109,231060
65,109,231120
65,109,231140
65,109,231160
65,109,231220
65,109,231240
65,109,231300
65,109,231720
65,109,231860
65,109,232080
65,109,234340
65,109,234360
65,109,234380
65,109,234400
65,109,234420
65,109,234440
65,109,234460
65,109,234480
65,109,234500
65,109,234520
65,109,234540
65,109,234560
65,109,234580
65,109,234600
65,109,234620
65,109,234640
65,109,234660
65,109,234680
65,109,234700
65,109,234720
65,109,234740
65,109,234760
65,109,234780
65,109,234800
65,109,234820
65,109,234840
65,109,234860
65,109,234880
65,109,234900
65,109,234920
65,109,234940
65,109,234960
65,109,234980
65,109,235000
65,109,235040
65,109,235060
65,109,235080
65,109,235100
65,109,235120
65,109,235320
65,109,235340
65,109,235380
65,109,235400
65,109,235420
65,109,235440
65,109,235500
65,109,235520
65,109,235540
65,109,235560
65,109,235580
65,109,235600
65,109,235820
65,109,235840
65,109,235880
65,109,235900
65,109,235920
65,109,235940
65,109,235960
65,109,235980
65,109,236000
65,109,236020
65,109,236040
65,109,236060
65,109,236080
65,109,236100
65,109,236120
65,109,236140
65,109,236160
65,109,236180
65,109,238500
65,109,243040
65,109,249760
65,109,250500
65,109,250520
65,109,250540
65,109,250580
65,109,250620
65,109,250640
65,109,250660
65,109,250680
65,109,250700
65,109,250720
65,109,250740
65,109,250760
65,109,250780
65,109,250800
65,109,250820
65,109,250840
65,109,250860
65,109,250880
65,109,250900
65,109,250920
65,109,250960
65,109,250980
65,109,251140
65,109,251160
65,109,251180
65,109,251200
65,109,251220
65,109,251240
65,109,251260
65,109,251280
65,109,251320
65,109,251340
65,109,251440
65,109,251460
65,109,251500
65,109,251520
65,109,251540
65,109,251560
65,109,251580
65,109,251600
65,109,251620
65,109,251640
65,109,251660
65,109,251680
65,109,251700
65,109,251720
65,109,251740
65,109,251760
65,109,251780
65,109,251800
65,109,251820
65,109,251840
65,109,251860
65,109,251880
65,109,251900
65,109,251920
65,109,251940
65,109,251960
65,109,251980
65,109,252000
65,109,252020
65,109,252040
65,109,252060
65,109,252080
65,109,252100
65,109,252120
65,109,252140
65,109,252160
65,109,252180
65,109,252200
65,109,252220
65,109,252240
65,109,252260
65,109,252280
65,109,252300
65,109,252320
65,109,252340
65,109,252360
65,109,252380
65,109,252400
65,109,252420
65,109,252440
65,109,252460
65,109,252480
65,109,252500
65,109,252520
65,109,252540
65,109,252560
65,109,252580
65,109,252600
65,109,252620
65,109,252640
65,109,252660
65,109,252680
65,109,252700
65,109,252720
65,109,252740
65,109,252780
65,109,253000
65,109,253020
65,109,253040
65,109,253060
65,109,253080
65,109,253100
65,109,253120
65,109,253140
65,109,253160
65,109,253180
65,109,253200
65,109,253220
65,109,253240
65,109,253260
65,109,253280
65,109,253300
65,109,253320
65,109,253340
65,109,253360
65,109,253380
65,109,253400
65,109,253420
65,109,253440
65,109,253460
65,109,253480
65,109,253500
65,109,253520
65,109,253540
65,109,253560
65,109,253580
65,109,253600
65,109,253620
65,109,253640
65,109,253660
65,109,253680
65,109,253700
65,109,253720
65,109,253740
65,109,253760
65,109,253780
65,109,253800
65,109,253820
65,109,253840
65,109,253860
65,109,253880
65,109,253900
65,109,253920
65,109,253940
65,109,253960
65,109,253980
65,109,254000
65,109,254020
65,109,254040
65,109,254060
65,109,254080
65,109,254100
65,109,254120
65,109,254140
65,109,254160
65,109,254180
65,109,254200
65,109,254220
65,109,254240
65,109,254260
65,109,254280
65,109,254880
65,109,254960
65,109,255240
65,109,255340
65,109,255440
65,109,255460
65,109,255580
65,109,255720
65,109,255740
65,109,256120
65,109,256320
65,109,256620
65,109,257220
65,109,257240
65,109,257260
65,109,257280
65,61,257360
65,50,258120
65,50,258140
65,36,307160
65,36,307200
65,10,307220
65,36,307220
65,36,307240
65,36,307320
65,53,307680
65,28,307720
65,119,307860
65,109,316180
65,109,316200
65,109,316220
65,63,316240
65,109,317960
65,109,318020
65,109,319300
65,109,319340
65,109,320000
65,109,324450
65,109,324470
65,109,324510
65,109,324530
65,109,324550
65,109,324570
65,109,324590
65,109,324610
65,109,324630
65,109,324670
65,49,325310
65,49,325690
65,50,325890
65,109,325990
66,75,55020
66,62,55020
66,62,55060
66,62,55080
66,62,55100
66,62,55120
66,62,55160
66,62,55180
66,62,55200
66,62,55220
66,62,55240
66,62,55260
66,62,55280
66,62,55300
66,62,55320
66,62,55340
66,62,55360
66,62,55380
66,62,55400
66,62,55420
66,62,55440
66,62,55460
66,62,55480
66,62,55500
66,62,55520
66,62,55540
66,62,55560
66,62,55580
66,62,55600
66,62,55620
66,62,55640
66,62,55660
66,62,55680
66,62,55700
66,62,55720
66,62,55740
66,62,55760
66,62,55780
66,62,55800
66,62,55820
66,62,55840
66,62,55860
66,62,55880
66,62,55900
66,62,55920
66,62,55940
66,62,55960
66,62,55980
66,62,56000
66,62,56020
66,62,56040
66,62,56060
66,62,56100
66,62,56160
66,62,56180
66,62,56200
66,62,56220
66,75,56240
66,62,56240
66,62,56260
66,75,56280
66,62,56280
66,62,56300
66,62,56340
66,62,56360
66,62,56380
66,62,56400
66,62,56420
66,62,56440
66,62,56460
66,62,56480
66,62,56500
66,62,56520
66,62,56540
66,62,56560
66,62,56580
66,62,56600
66,62,56620
66,62,56640
66,62,56660
66,62,56680
66,62,56700
66,62,56720
66,62,56760
66,62,56780
66,62,56800
66,62,56820
66,62,56840
66,62,56860
66,62,56880
66,62,56900
66,62,56920
66,62,56940
66,62,56960
66,62,56980
66,62,57000
66,62,57020
66,62,57040
66,62,57060
66,62,57080
66,62,57100
66,62,57120
66,62,57140
66,62,57160
66,62,57180
66,62,57200
66,75,57220
66,75,57240
66,62,57240
66,75,57260
66,75,57280
66,62,57280
66,75,57320
66,62,57320
66,75,57340
66,62,57340
66,62,57480
66,75,57520
66,75,57540
66,62,57560
66,62,57580
66,75,57600
66,62,57600
66,75,57620
66,62,57620
66,75,57640
66,75,57660
66,62,57660
66,75,57680
66,62,57680
66,75,57700
66,75,57720
66,62,57740
66,62,57760
66,62,57780
66,62,57860
66,62,57880
66,62,57900
66,62,57920
66,62,57940
66,62,57960
66,62,57980
66,75,58000
66,75,58020
66,62,58020
66,62,58040
66,75,58100
66,62,58100
66,62,58120
66,62,58140
66,62,58160
66,62,58180
66,62,58200
66,62,58220
66,62,58240
66,62,58260
66,62,58280
66,62,58300
66,62,58320
66,62,58360
66,62,58380
66,62,58420
66,62,58440
66,62,58460
66,62,58480
66,62,58500
66,62,58520
66,62,58540
66,62,58560
66,62,58620
66,62,58640
66,62,58660
66,62,58680
66,62,58700
66,62,58720
66,62,58740
66,62,58760
66,62,58800
66,62,58820
66,62,58860
66,62,58880
66,62,58900
66,62,58920
66,75,58940
66,62,58940
66,75,58960
66,75,58980
66,62,58980
66,75,59000
66,62,59000
66,75,59020
66,62,59020
66,75,59040
66,62,59040
66,75,59060
66,62,59060
66,62,59120
66,62,59140
66,62,59160
66,62,59200
66,62,59220
66,62,59280
66,62,59300
66,62,59340
66,62,59360
66,62,59480
66,62,59500
66,62,59560
66,62,59580
66,62,59620
66,62,59640
66,28,59660
66,62,59660
66,62,59700
66,62,59720
66,62,59740
66,62,59760
66,62,59780
66,62,59800
66,28,59820
66,62,59820
66,62,59840
66,62,59860
66,62,59940
66,62,59960
66,62,60020
66,62,60040
66,62,60060
66,62,60080
66,62,60100
66,62,60120
66,62,60140
66,62,60180
66,62,60220
66,62,60240
66,62,60260
66,62,60280
66,62,60300
66,75,60660
66,62,60700
66,62,60800
66,62,61100
66,62,61320
66,62,61340
66,62,61360
66,62,61580
66,62,61600
66,62,61820
66,62,61860
66,62,61880
66,62,61900
66,62,61920
66,62,61940
66,107,61960
66,62,61960
66,62,62000
66,28,62040
66,63,62080
66,107,62120
66,62,62120
66,36,62200
66,28,62260
66,107,62280
66,107,62340
66,107,62360
66,62,62360
66,36,62360
66,36,62400
66,36,62420
66,107,62580
66,36,62680
66,107,62700
66,36,62700
66,107,62720
66,36,62720
66,107,62740
66,36,62740
66,107,62760
66,36,62760
66,36,62780
66,36,62880
66,36,62920
66,107,62940
66,28,62980
66,36,62980
66,36,63000
66,28,63040
66,36,63040
66,36,63060
66,28,63080
66,28,63120
66,36,63160
66,107,63180
66,28,63180
66,28,63200
66,36,63200
66,107,63220
66,36,63220
66,63,69640
66,36,69640
66,63,69660
66,63,76840
66,63,76860
66,63,76880
66,107,77020
66,62,77140
66,62,77160
66,107,77180
66,62,77180
66,107,77200
66,62,77200
66,107,77240
66,107,77260
66,107,77340
66,61,77420
66,36,77540
66,62,77780
66,62,77800
66,62,77820
66,107,77860
66,62,77880
66,62,77900
66,62,77920
66,62,78000
66,62,78020
66,62,78040
66,62,78060
66,62,78080
66,62,79980
66,62,80020
66,62,80120
66,62,80140
66,62,80160
66,62,80180
66,107,80280
66,62,80280
66,107,80300
66,107,80320
66,107,80340
66,107,80360
66,107,80420
66,107,80440
66,107,80460
66,91,80460
66,107,80480
66,91,80480
66,107,80540
66,107,80600
66,107,80620
66,91,80620
